"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-01","8.72"," 1538","0.00",,"93","76","  190","  200","19.9","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-02","7.61"," 1558","0.00",,"89","73","  290","  310","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-03","7.16"," 1550","0.00",,"88","69","  110","   80","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-04","5.59"," 1226","0.00",,"92","73","  120","  130","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-05","7.61"," 2350","0.02",,"95","76","   30","   60","18.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-06","12.75"," 1414","0.00",,"79","61","  360","  360","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-07","6.04"," 1609","0.00",,"78","56","  120","   80","15.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-08","4.92"," 1442","0.00",,"85","58","  120","  160","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-09","7.16"," 1403","0.00",,"91","63","  230","  240","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-10","7.38"," 1636","0.00",,"88","67","   70","   80","19.9","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-11","4.92"," 1650","0.00",,"85","61","   80","   70","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-12","5.82"," 1809","0.00",,"83","61","  110","  110","16.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-13","5.82"," 1514","0.00",,"89","66","  180","  160","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-14","5.37"," 1553","0.00",,"86","73","  300","  300","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-15","3.36"," 1916","0.64",,"89","75","  270","  270","19.9","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-16","5.14"," 1409","0.06",,"90","73","  220","  230","17.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-17","8.72"," 1449","0.00",,"82","65","  300","  320","17.0","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-18","5.37"," 1431","0.00",,"79","62","  110","  100","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-19","6.93"," 1418","0.00",,"82","61","  140","  150","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-20","8.50"," 1209","0.13",,"82","66","  190","  190","18.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-21","8.72"," 1809","0.06",,"73","69","  110","  350","14.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-22","7.38"," 0743","0.11",,"73","63","   30","   70","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-23","2.68"," 1713","0.00",,"81","60","  220","  140","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-24","3.58"," 1342","0.21",,"83","69","  270","  280","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-25","4.03"," 1257","0.00",,"89","68","   80","  280","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-26","8.28"," 1224","0.22",,"86","68","  310","  310","23.0","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-27","6.71"," 1649","0.01",,"79","61","  310","  290","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-28","5.59"," 1303","0.00",,"81","60","  320","  310","13.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-29","4.03"," 1720","0.00",,"82","65","  190","  200","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-30","4.70"," 1451","0.00",,"79","62","  110","  110","14.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-07-31","6.93"," 1437","0.78",,"79","64","   90","   90","16.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-01","5.59"," 0020","0.61",,"80","66","   50","   30","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-02","7.83"," 1419","0.00",,"84","64","  190","  210","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-03","6.04"," 1353","0.00",,"86","68","  220","  190","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-04","2.91"," 1422","0.00",,"88","65","  190","  190","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-05","10.29"," 1811","0.00",,"91","73","  240","  240","21.0","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-06","6.26"," 1814","0.76",,"88","71","  280","  270","28.0","45.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-07","4.25"," 1844","0.05",,"84","70","  130","  350","12.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-08","7.16"," 0727","0.08",,"84","71","   30","  290","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-09","7.61"," 1745","0.00",,"86","67","  290","  310","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-10","6.71"," 1149","0.00",,"82","67","   90","   80","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-11","2.91"," 1218","0.00",,"83","62","  120","  140","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-12","4.70"," 1137","0.00",,"82","67","   80","   80","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-13","2.91"," 1758","0.00",,"84","66","  130","  130","10.1","13.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-14","6.71"," 1615","0.00",,"88","67","  270","  260","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-15","6.93"," 1502","0.00",,"87","71","  230","  230","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-16","6.93"," 1523","0.23",,"77","71","  180","  180","14.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-17","5.14"," 0939","0.24",,"80","73","  360","  250","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-18","5.82"," 1734","0.00",,"83","70","   90","   90","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-19","4.47"," 1511","0.00",,"80","68","  140","  170","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-20","6.71"," 1422","0.00",,"80","64","   70","   80","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-21","8.95"," 1832","0.16",,"84","66","  330","  330","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-22","8.28"," 1242","0.00",,"75","62","  360","  340","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-23","6.71"," 1805","0.00",,"82","57","  240","  240","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-24","7.61"," 1253","0.00",,"80","59","  180","  180","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-25","10.07"," 1404","0.34",,"78","69","  210","  210","23.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-26","4.70"," 1549","0.00",,"86","66","  250","  230","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-27","11.86"," 1543","0.00",,"91","71","  220","  240","23.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-28","12.97"," 1140","0.00",,"91","78","  220","  230","28.0","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-29","10.07"," 1456","0.00",,"85","70","  290","  300","17.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-30","7.38"," 0142","0.00",,"75","62","   10","   10","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-08-31","5.14"," 1647","0.00",,"80","59","  110","  110","16.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-01","8.05"," 1550","0.19",,"88","68","  270","  260","23.9","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-02","10.29"," 1534","0.00",,"90","73","  220","  210","19.9","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-03","6.04"," 1247","0.63",,"90","72","  210","  240","28.0","42.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-04","5.14"," 1528","0.02",,"91","71","  200","  220","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-05","9.17"," 2139","0.26",,"93","72","  310","  310","23.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-06","6.93"," 0340","0.03",,"77","65","   20","   20","15.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-07","8.50"," 1842","0.00",,"72","62","   20","   20","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-08","11.63"," 2216","0.00",,"65","57","   70","   80","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-09","14.32"," 1039","0.00",,"61","56","   60","   40","21.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-10","10.29"," 0125","0.24",,"63","56","   60","   50","21.0","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-11","4.47"," 1113","0.00",,"74","59","   10","  330","10.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-12","3.58"," 1321","0.00",,"75","55","  100","   80","13.0","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-13","3.80"," 1723","0.00",,"74","60","  100","  110","8.9","11.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-14","2.46"," 1505","0.00",,"82","64","  130","  110","8.1","12.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-15","6.26"," 1643","0.00",,"85","69","  110","  110","13.0","17.0","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-16","6.26"," 1352","0.00",,"85","66","  110","  100","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-17","2.91"," 1449","0.00",,"83","66","  120","  120","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-18","4.70"," 2014","0.01",,"88","66","   60","   60","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-19","5.14"," 1723","0.00",,"75","63","   70","   80","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-20","4.92"," 1401","0.77",,"73","62","  110","  110","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-21","15.21"," 1221","0.00",,"86","60","  250","  240","28.0","40.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-22","6.71"," 0109","0.00",,"62","50","  360","  360","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-23","4.92"," 1008","0.00",,"69","47","   80","   50","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-24","8.95"," 0916","0.47",,"67","56","  110","  120","18.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-25","8.50"," 2335","1.69",,"74","65","  210","  220","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-26","8.05"," 1512","0.01",,"72","51","  290","  280","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-27","2.24"," 1508","0.00",,"63","46","  220","  200","10.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-28","7.61"," 1849","0.02",,"70","48","  310","  310","17.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-29","4.92"," 1120","0.00",,"62","45","  290","  300","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-09-30","7.16"," 0327","0.09",,"60","45","   10","   30","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-01","6.71"," 0359","1.04",,"62","53","   20","   10","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-02","6.71"," 1317","0.34",,"71","56","  270","  280","18.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-03","8.95"," 2209","0.00",,"79","56","  210","  210","25.1","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-04","12.30"," 0836","0.03",,"76","46","  350","  340","23.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-05","6.93"," 1536","0.00",,"60","42","  120","  150","15.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-06","4.92"," 0948","1.89",,"78","60","   30","  330","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-07","7.38"," 0009","0.02",,"60","56","   20","   20","14.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-08","5.82"," 1425","0.00",,"82","56","  220","  220","14.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-09","8.28"," 1537","0.00",,"84","69","  190","  180","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-10","10.29"," 2338","0.04",,"80","67","  220","  240","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-11","13.87"," 1427","0.00",,"70","46","  270","  260","21.9","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-12","8.50"," 0135","0.08",,"48","41","  300","  320","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-13","6.04"," 1320","0.02",,"52","41","  250","  260","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-14","5.82"," 1201","0.00",,"58","40","  210","  180","15.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-15","8.95"," 1603","0.04",,"53","36","  270","  300","23.0","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-16","11.18"," 1256","0.00",,"55","32","  230","  220","21.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-17","10.96"," 1334","0.00",,"50","36","  300","  310","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-18","7.61"," 1541","0.00",,"51","29","  240","  240","17.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-19","13.20"," 1821","0.01",,"58","41","  230","  240","25.1","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-20","11.18"," 1306","0.16",,"56","37","  290","  290","35.1","47.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-21","8.95"," 0159","0.00",,"43","35","  320","  340","21.0","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-22","7.38"," 0829","0.00",,"56","37","  220","  240","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-23","9.17"," 0929","0.00",,"53","40","  330","  330","21.0","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-24","4.92"," 0954","0.00",,"50","33","  360","  360","16.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-25","2.46"," 1415","0.00",,"50","30","  220","  210","8.9","12.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-26","8.95"," 2018","0.00",,"50","41","   60","   70","19.9","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-27","8.95"," 0258","0.09",,"45","41","   10","   50","14.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-28","6.26"," 2208","0.11",,"47","39","  200","  340","15.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-29","7.83"," 1511","0.00",,"53","38","  290","  280","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-30","5.82"," 2351","0.02",,"56","34","  190","  210","14.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-10-31","6.26"," 0112","0.74",,"57","45","  200","  200","19.9","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-01","6.71"," 2228","1.04",,"48","43","   40","   50","23.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-02","7.83"," 0234","0.20",,"47","41","  360","  350","17.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-03","6.26"," 1348","0.00",,"48","33","  270","  270","18.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-04","9.62"," 1503","0.00",,"52","35","  110","  120","21.9","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-05","9.62"," 1420","0.08",,"56","47","  230","  240","19.9","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-06","16.55"," 1534","0.20",,"57","45","  240","  250","31.1","40.9","    1",,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-07","13.20"," 0351","0.00",,"46","39","  270","  270","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-08","5.82"," 0226","0.00",,"41","37","  300","  320","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-09","9.17"," 2205","0.28",,"39","29","  280","  260","25.1","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-10","11.63"," 0716","0.00",,"37","23","  240","  250","23.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-11","8.50"," 1152","0.00",,"39","28","  220","  220","16.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-12","3.36"," 2120","0.05",,"42","27","  360","   10","14.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-13","8.50"," 2212","0.01",,"35","24","  300","  320","16.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-14","5.59"," 0000","0.00",,"32","20","  300","  310","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-15","6.49"," 0942","0.17",,"35","29","  150","  150","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-16","10.51"," 0847","0.00",,"38","31","  250","  250","21.0","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-17","5.82"," 0406","0.00",,"38","34","  300","  300","16.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-18","2.24"," 1334","0.04",,"36","30","  330","  350","6.9","8.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-19","4.47"," 1535","0.00",,"38","23","  240","  240","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-20","9.84"," 2349","0.02",,"34","26","  240","  240","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-21","12.08"," 0008","0.00",,"35","21","  250","  240","19.9","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-22","10.07"," 1831","0.00",,"30","20","  120","  120","15.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-23","8.72"," 2056","0.00",,"44","28","  190","  160","13.0","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-24","10.96"," 1339","0.24",,"48","40","  200","  220","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-25","7.61"," 2342","0.00",,"46","40","   40","   40","17.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-26","16.11"," 0411","0.56",,"40","30","  350","   50","25.9","36.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-27","11.18"," 0212","0.00",,"31","27","  290","  310","21.0","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-28","10.29"," 1106","0.00",,"30","27","  290","  290","21.0","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-29","6.49"," 1756","0.01",,"32","26","  130","  120","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-11-30","2.68"," 1611","0.00",,"42","30","  120","  110","8.1","10.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-01","11.41"," 1348","0.19",,"41","30","  100","  120","21.9","30.0","    1",,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-02","12.30"," 1902","0.20",,"58","39","  240","  250","23.0","30.0","    1",,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-03","10.29"," 0003","0.00",,"40","31","  240","  240","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-04","5.37"," 0141","0.00",,"33","23","  340","  310","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-05","7.38"," 2322","0.00",,"34","23","  240","  240","18.1","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-06","10.29"," 0234","0.00",,"34","27","  210","  220","19.9","25.1","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-07","6.04"," 2001","0.00",,"32","25","  270","  290","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-08","5.82"," 0201","0.00",,"30","19","  320","  300","17.0","23.9",,,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-09","2.91"," 1540","0.00",,"35","16","  240","  270","8.9","11.0","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-10","5.82"," 2326","0.00",,"29","19","  210","  220","21.0","25.9","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2018-12-11","9.40"," 0000","0.00",,"33","25","  230","  230","17.0","23.0","    1",,,"    1"
